<![LOG[The user is not in presentation mode at notification process startup. 	 (Microsoft.SoftwareCenter.Client.Notification.SingleInstanceApplication at OnStartup)]LOG]!><time="04:50:22.4214388" date="8-23-2018" component="SCClient" context="" type="1" thread="1" file="">
<![LOG[Removing monitored notification objects of type Microsoft.SoftwareCenter.Client.Notification.NotifyObjectApprovedApp 	 (Microsoft.SoftwareCenter.Client.Notification.MonitoredNotifyObjectsCollection at RemoveObject)]LOG]!><time="07:58:56.7503765" date="8-23-2018" component="SCClient" context="" type="0" thread="1" file="">
<![LOG[There are 10 remaining monitored objects, making the the one with the highest priority visible. 	 (Microsoft.SoftwareCenter.Client.Notification.SingleInstanceApplication at MakeHighestPriorityNotificationVisible)]LOG]!><time="07:58:56.7503765" date="8-23-2018" component="SCClient" context="" type="1" thread="1" file="">
<![LOG[The object with the highest priority is of type Microsoft.SoftwareCenter.Client.Notification.NotifyObjectInstalling for application CCM_Application.Id="ScopeId_6A346064-BA31-4989-8165-36BB08CF245D/APP_14f19cb2-ca3c-4ed6-9052-532849597eed",IsMachineTarget=TRUE,Revision="8" 	 (Microsoft.SoftwareCenter.Client.Notification.SingleInstanceApplication at MakeHighestPriorityNotificationVisible)]LOG]!><time="07:58:56.7503765" date="8-23-2018" component="SCClient" context="" type="1" thread="1" file="">
<![LOG[There are no pending high impact task sequences, removing the View High Impact Task Sequence menu item 	 (Microsoft.SoftwareCenter.Client.Notification.SingleInstanceApplication at RemoveItemFromAvailableNotificationList)]LOG]!><time="07:58:56.7659765" date="8-23-2018" component="SCClient" context="" type="1" thread="1" file="">
<![LOG[Removing icon of type Microsoft.SoftwareCenter.Client.Notification.NotifyObjectNewRequiredHighImpactApp, menu item of type Microsoft.SoftwareCenter.Client.Notification.NotifyObjectNewRequiredHighImpactApp 	 (Microsoft.SoftwareCenter.Client.Notification.SingleInstanceApplication at RemoveIconAndMenu)]LOG]!><time="07:58:56.7659765" date="8-23-2018" component="SCClient" context="" type="1" thread="1" file="">
<![LOG[Removing menu item of type ViewRequiredHighImpactSoftware from current visible notification object 	 (Microsoft.SoftwareCenter.Client.Notification.UtilityClass at RemoveMenuItemFromCurrentVisbileObject)]LOG]!><time="07:58:56.7659765" date="8-23-2018" component="SCClient" context="" type="1" thread="1" file="">
<![LOG[Removing menu item of type ViewRequiredHighImpactSoftware from menu item list 	 (Microsoft.SoftwareCenter.Client.Notification.UtilityClass at MakeMenuItemsInvisibleInMenuItemsList)]LOG]!><time="07:58:56.7659765" date="8-23-2018" component="SCClient" context="" type="1" thread="1" file="">
<![LOG[Removing monitored notification objects of type Microsoft.SoftwareCenter.Client.Notification.NotifyObjectNewRequiredHighImpactApp 	 (Microsoft.SoftwareCenter.Client.Notification.MonitoredNotifyObjectsCollection at RemoveObject)]LOG]!><time="07:58:56.7659765" date="8-23-2018" component="SCClient" context="" type="0" thread="1" file="">
<![LOG[There are 10 remaining monitored objects, making the the one with the highest priority visible. 	 (Microsoft.SoftwareCenter.Client.Notification.SingleInstanceApplication at MakeHighestPriorityNotificationVisible)]LOG]!><time="07:58:56.7659765" date="8-23-2018" component="SCClient" context="" type="1" thread="1" file="">
<![LOG[The object with the highest priority is of type Microsoft.SoftwareCenter.Client.Notification.NotifyObjectInstalling for application CCM_Application.Id="ScopeId_6A346064-BA31-4989-8165-36BB08CF245D/APP_14f19cb2-ca3c-4ed6-9052-532849597eed",IsMachineTarget=TRUE,Revision="8" 	 (Microsoft.SoftwareCenter.Client.Notification.SingleInstanceApplication at MakeHighestPriorityNotificationVisible)]LOG]!><time="07:58:56.7659765" date="8-23-2018" component="SCClient" context="" type="1" thread="1" file="">
<![LOG[There still is at least one available application remaining CCM_SoftwareUpdate.UpdateID="Site_6A346064-BA31-4989-8165-36BB08CF245D/SUM_c69d93eb-f442-4c35-bb7d-d2dc3060299c" 	 (Microsoft.SoftwareCenter.Client.Notification.SingleInstanceApplication at RemoveItemFromAvailableNotificationList)]LOG]!><time="07:58:56.7659765" date="8-23-2018" component="SCClient" context="" type="1" thread="1" file="">
<![LOG[Executing WMI query: Select * From CCM_ClientAgentSettings 	 (Microsoft.SoftwareCenter.Client.Data.WmiConnectionManager at ExecuteQuery)]LOG]!><time="07:58:56.7659765" date="8-23-2018" component="SCClient" context="" type="0" thread="1" file="">
<![LOG[Executing WMI query: Select * From CCM_ClientAgentSettings 	 (Microsoft.SoftwareCenter.Client.Data.WmiConnectionManager at ExecuteQuery)]LOG]!><time="07:58:56.7815765" date="8-23-2018" component="SCClient" context="" type="0" thread="1" file="">
<![LOG[Found Installing Object for app TeliaCompany Office Templates 	 (Microsoft.SoftwareCenter.Client.Notification.UtilityClass at IsInstallingIconAlreadyPresent)]LOG]!><time="07:58:56.7971766" date="8-23-2018" component="SCClient" context="" type="1" thread="1" file="">
<![LOG[There is already an installing icon present, setting the notification verbosity to low 	 (Microsoft.SoftwareCenter.Client.Notification.NotifyObjectInstalling at IsKnownEvent)]LOG]!><time="07:58:56.7971766" date="8-23-2018" component="SCClient" context="" type="1" thread="1" file="">
<![LOG[The monitored objects collection has changed 	 (Microsoft.SoftwareCenter.Client.Notification.MonitoredNotifyObjectsCollection at OnCollectionChanged)]LOG]!><time="07:58:56.7971766" date="8-23-2018" component="SCClient" context="" type="1" thread="1" file="">
<![LOG[Calling HandleWmiNotificationEvent for Microsoft.SoftwareCenter.Client.Notification.NotifyObjectInstalling 	 (Microsoft.SoftwareCenter.Client.Notification.SingleInstanceApplication at HandleWmiNotificationEvent)]LOG]!><time="07:58:56.7971766" date="8-23-2018" component="SCClient" context="" type="1" thread="1" file="">
<![LOG[Processing notification event for object Microsoft.SoftwareCenter.Client.Notification.NotifyObjectInstalling 	 (Microsoft.SoftwareCenter.Client.Notification.NotifyObjectInstanceBase at HandleNotificationEvent)]LOG]!><time="07:58:56.7971766" date="8-23-2018" component="SCClient" context="" type="1" thread="1" file="">
<![LOG[Removing monitored notification objects of type Microsoft.SoftwareCenter.Client.Notification.NotifyObjectNewRequiredHighImpactApp 	 (Microsoft.SoftwareCenter.Client.Notification.MonitoredNotifyObjectsCollection at RemoveObject)]LOG]!><time="07:58:56.7971766" date="8-23-2018" component="SCClient" context="" type="0" thread="1" file="">
<![LOG[Removing monitored notification objects of type Microsoft.SoftwareCenter.Client.Notification.NotifyObjectApprovedApp 	 (Microsoft.SoftwareCenter.Client.Notification.MonitoredNotifyObjectsCollection at RemoveObject)]LOG]!><time="07:58:56.7971766" date="8-23-2018" component="SCClient" context="" type="0" thread="1" file="">
<![LOG[Processing HandleNotificationEvent for NotifyObjectBase 	 (Microsoft.SoftwareCenter.Client.Notification.NotifyObjectBase at HandleNotificationEvent)]LOG]!><time="07:58:56.7971766" date="8-23-2018" component="SCClient" context="" type="0" thread="1" file="">
<![LOG[Setting the current app data 	 (Microsoft.SoftwareCenter.Client.Notification.NotifyObjectBase at HandleNotificationEvent)]LOG]!><time="07:58:56.7971766" date="8-23-2018" component="SCClient" context="" type="0" thread="1" file="">
<![LOG[Verbosity set to low, don't show balloon 	 (Microsoft.SoftwareCenter.Client.Notification.NotifyObjectBase at HandleNotificationEvent)]LOG]!><time="07:58:56.8127766" date="8-23-2018" component="SCClient" context="" type="1" thread="1" file="">
<![LOG[The current visible object is of type Microsoft.SoftwareCenter.Client.Notification.NotifyObjectInstalling with priority Installing 	 (Microsoft.SoftwareCenter.Client.Notification.NotifyObjectBase at HandleCurrentNotifyObject)]LOG]!><time="07:58:56.8127766" date="8-23-2018" component="SCClient" context="" type="0" thread="1" file="">
<![LOG[This object is of type Microsoft.SoftwareCenter.Client.Notification.NotifyObjectInstalling with priority Installing 	 (Microsoft.SoftwareCenter.Client.Notification.NotifyObjectBase at HandleCurrentNotifyObject)]LOG]!><time="07:58:56.8127766" date="8-23-2018" component="SCClient" context="" type="0" thread="1" file="">
<![LOG[Received a WMI event (CCM_InstanceEvent) 	 (Microsoft.SoftwareCenter.Client.Data.WmiConnectionManager at EventWatcher_EventArrived)]LOG]!><time="07:58:56.8127766" date="8-23-2018" component="SCClient" context="" type="1" thread="11" file="">
<![LOG[Event object details: 
instance of CCM_InstanceEvent
{
	ActionType = 23;
	ClassName = "CCM_Application";
	MessageLevel = 0;
	SessionID = 4294967295;
	TargetInstancePath = "CCM_Application.Id=\"ScopeId_6A346064-BA31-4989-8165-36BB08CF245D/APP_14f19cb2-ca3c-4ed6-9052-532849597eed\",Revision=\"8\",IsMachineTarget=1";
	TIME_CREATED = "131794775360639753";
	UserSID = "";
	Value = "";
	Verbosity = 30;
};
 	 (Microsoft.SoftwareCenter.Client.Data.WmiConnectionManager at EventWatcher_EventArrived)]LOG]!><time="07:58:56.8127766" date="8-23-2018" component="SCClient" context="" type="0" thread="11" file="">
<![LOG[Event maps to notification type = Application Enforcement Progress 	 (Microsoft.SoftwareCenter.Client.Data.WmiConnectionManager at EventWatcher_EventArrived)]LOG]!><time="07:58:56.8127766" date="8-23-2018" component="SCClient" context="" type="1" thread="11" file="">
<![LOG[The target instance path for this notification is CCM_Application.Id="ScopeId_6A346064-BA31-4989-8165-36BB08CF245D/APP_14f19cb2-ca3c-4ed6-9052-532849597eed",Revision="8",IsMachineTarget=1 	 (Microsoft.SoftwareCenter.Client.Data.WmiConnectionManager at HandleInstanceEvent)]LOG]!><time="07:58:56.8127766" date="8-23-2018" component="SCClient" context="" type="1" thread="11" file="">
<![LOG[Getting a WMI instance for CCM_Application.Id="ScopeId_6A346064-BA31-4989-8165-36BB08CF245D/APP_14f19cb2-ca3c-4ed6-9052-532849597eed",Revision="8",IsMachineTarget=1 	 (Microsoft.SoftwareCenter.Client.Data.WmiConnectionManager at GetInstance)]LOG]!><time="07:58:56.8127766" date="8-23-2018" component="SCClient" context="" type="1" thread="11" file="">
<![LOG[Got instance from WMI for \\5CG60800TBC0FF\root\ccm\ClientSDK:CCM_Application.Id="ScopeId_6A346064-BA31-4989-8165-36BB08CF245D/APP_14f19cb2-ca3c-4ed6-9052-532849597eed",Revision="8",IsMachineTarget=1 in state 6 	 (Microsoft.SoftwareCenter.Client.Data.WmiConnectionManager at GetInstance)]LOG]!><time="07:58:56.8595767" date="8-23-2018" component="SCClient" context="" type="1" thread="11" file="">
<![LOG[
instance of CCM_Application
{
	AllowedActions = {"Install"};
	AppDTs = {
instance of CCM_AppDeploymentType
{
	AllowedActions = {"Install"};
	ApplicabilityState = "Applicable";
	ConfigureState = "NotNeeded";
	ContentSize = 8559;
	Dependencies = {
instance of CCM_AppDeploymentType
{
	AllowedActions = {};
	ApplicabilityState = "NotApplicable";
	ConfigureState = "NotNeeded";
	ContentSize = 197334;
	DeploymentReport = "<ConfigurationItemReport AuthoringScope=\"ScopeId_6A346064-BA31-4989-8165-36BB08CF245D\" LogicalName=\"DEP_b49d3e75-2eee-4ea9-b7c0-c45a60857a29\" Version=\"4\" Type=\"Deployment Type\" ComputerName=\"5CG60800TBC0FF\" CIComplianceState=\"NotInstalled\" CIDesiredState=\"None\" CIApplicablityState=\"NotApplicable\" CISeverity=\"None\" CIConfigureState=\"NotNeeded\" TotalConstraintViolations=\"0\" TotalModelViolations=\"0\" TotalSuppressionCount=\"0\" TotalEnforcements=\"0\" MaxOverallSeverity=\"None\" TotalConflicts=\"0\" TotalDependancyViolations=\"0\" TotalSupersedesViolations=\"0\" TotalNonSupersedenceViolations=\"1\" TotalCompliantCount=\"1\" SupersessionState=\"Superseded\" TotalRequirementsCount=\"0\" TotalDiscoveryViolations=\"0\"><CIProperties><Name>TS_Office2013Template_9.0.7_Eng</Name><Description/></CIProperties><NonSupersedenceViolations Count=\"1\"><NonSupersedenceViolation><RuleLogicalName>NonSupersedence</RuleLogicalName><RuleName>NonSupersedence</RuleName><RuleDescription/><ReferencedCI AuthoringScope=\"ScopeId_6A346064-BA31-4989-8165-36BB08CF245D\" LogicalName=\"DEP_bbd577cc-cffb-4d08-abab-5432f669a669\" Version=\"4\"/><ReferencedCI AuthoringScope=\"ScopeId_6A346064-BA31-4989-8165-36BB08CF245D\" LogicalName=\"DEP_f2fbdf7b-47ca-4419-9200-890827a50c8c\" Version=\"6\"/><ContributingRules ConflictCode=\"0\"><ContributingRule AuthoringScope=\"ScopeId_6A346064-BA31-4989-8165-36BB08CF245D\" LogicalName=\"DEP_f2fbdf7b-47ca-4419-9200-890827a50c8c\" Version=\"6\"><RuleDisplayName>DTRule_30aecf6a-3d34-474d-b33b-f66eb58b0884</RuleDisplayName><RuleName>DTRule_30aecf6a-3d34-474d-b33b-f66eb58b0884</RuleName><RuleDescription/></ContributingRule><ContributingRule AuthoringScope=\"ScopeId_6A346064-BA31-4989-8165-36BB08CF245D\" LogicalName=\"RequiredAPP_14f19cb2-ca3c-4ed6-9052-532849597eed\" Version=\"8\"><RuleDisplayName>ID-127FB02A-2AA3-42D0-B3E4-025B6FF67A3C</RuleDisplayName><RuleName>ID-127FB02A-2AA3-42D0-B3E4-025B6FF67A3C</RuleName><RuleDescription/><ReferencedCI AuthoringScope=\"ScopeId_6A346064-BA31-4989-8165-36BB08CF245D\" LogicalName=\"DEP_f2fbdf7b-47ca-4419-9200-890827a50c8c\" Version=\"6\"/><ReferencedCI AuthoringScope=\"ScopeId_6A346064-BA31-4989-8165-36BB08CF245D\" LogicalName=\"APP_14f19cb2-ca3c-4ed6-9052-532849597eed\" Version=\"8\"/></ContributingRule></ContributingRules></NonSupersedenceViolation></NonSupersedenceViolations><SupersedesViolations Count=\"0\"/><DependancyViolations Count=\"0\"/><RequirementViolations Count=\"0\"/><ConflictViolations Count=\"0\"/><CompliantRules Count=\"1\"><CompliantRule><RuleLogicalName>DTRule_bbb441bf-1c59-4db5-96a1-372b46f77c2c</RuleLogicalName><RuleName>DTRule_bbb441bf-1c59-4db5-96a1-372b46f77c2c</RuleName><RuleDescription/></CompliantRule></CompliantRules><ModelViolations Count=\"0\" SuppressedCount=\"0\" MaxSeverity=\"None\"/><DiscoveryViolations SuppressedCount=\"0\" MaxSeverity=\"None\" Count=\"0\"/><ReferencedConfigurationItems MaxOverallSeverity=\"None\" TotalConflicts=\"0\" TotalConstraintViolations=\"0\" TotalDiscoveryViolations=\"0\" TotalModelViolations=\"0\" TotalEnforcements=\"0\" TotalSuppressionCount=\"0\"/><BaseConfigurationItems/></ConfigurationItemReport>";
	ErrorCode = 0;
	EstimatedInstallTime = 0;
	EvaluationState = 2;
	FullName = "TS_Office2013Template_9.0.7_Eng";
	Id = "ScopeId_6A346064-BA31-4989-8165-36BB08CF245D/DEP_b49d3e75-2eee-4ea9-b7c0-c45a60857a29";
	InstallState = "NotInstalled";
	LastEvalTime = "20180823075852.000000+000";
	MaxExecuteTime = 30;
	Name = "TS_Office2013Template_9.0.7_Eng";
	PercentComplete = 0;
	PostInstallAction = "ForceReboot";
	RequiresUserInteraction = FALSE;
	ResolvedState = "None";
	RetriesRemaining = 10;
	Revision = "4";
	SupersessionState = "Superseded";
	Type = 1;
}, 
instance of CCM_AppDeploymentType
{
	AllowedActions = {};
	ApplicabilityState = "NotApplicable";
	ConfigureState = "NotNeeded";
	ContentSize = 189301;
	DeploymentReport = "<ConfigurationItemReport AuthoringScope=\"ScopeId_6A346064-BA31-4989-8165-36BB08CF245D\" LogicalName=\"DEP_bbd577cc-cffb-4d08-abab-5432f669a669\" Version=\"4\" Type=\"Deployment Type\" ComputerName=\"5CG60800TBC0FF\" CIComplianceState=\"Installed\" CIDesiredState=\"None\" CIApplicablityState=\"NotApplicable\" CISeverity=\"None\" CIConfigureState=\"NotNeeded\" TotalConstraintViolations=\"0\" TotalModelViolations=\"0\" TotalSuppressionCount=\"0\" TotalEnforcements=\"0\" MaxOverallSeverity=\"None\" TotalConflicts=\"0\" TotalDependancyViolations=\"0\" TotalSupersedesViolations=\"0\" TotalNonSupersedenceViolations=\"1\" TotalCompliantCount=\"1\" SupersessionState=\"Superseded\" TotalRequirementsCount=\"0\" TotalDiscoveryViolations=\"0\"><CIProperties><Name>Learningpoint_OfficeTemplates_9.2.1_Int</Name><Description/></CIProperties><NonSupersedenceViolations Count=\"1\"><NonSupersedenceViolation><RuleLogicalName>NonSupersedence</RuleLogicalName><RuleName>NonSupersedence</RuleName><RuleDescription/><ReferencedCI AuthoringScope=\"ScopeId_6A346064-BA31-4989-8165-36BB08CF245D\" LogicalName=\"DEP_f2fbdf7b-47ca-4419-9200-890827a50c8c\" Version=\"6\"/><ContributingRules ConflictCode=\"0\"><ContributingRule AuthoringScope=\"ScopeId_6A346064-BA31-4989-8165-36BB08CF245D\" LogicalName=\"RequiredAPP_14f19cb2-ca3c-4ed6-9052-532849597eed\" Version=\"8\"><RuleDisplayName>ID-127FB02A-2AA3-42D0-B3E4-025B6FF67A3C</RuleDisplayName><RuleName>ID-127FB02A-2AA3-42D0-B3E4-025B6FF67A3C</RuleName><RuleDescription/><ReferencedCI AuthoringScope=\"ScopeId_6A346064-BA31-4989-8165-36BB08CF245D\" LogicalName=\"DEP_f2fbdf7b-47ca-4419-9200-890827a50c8c\" Version=\"6\"/><ReferencedCI AuthoringScope=\"ScopeId_6A346064-BA31-4989-8165-36BB08CF245D\" LogicalName=\"APP_14f19cb2-ca3c-4ed6-9052-532849597eed\" Version=\"8\"/></ContributingRule></ContributingRules></NonSupersedenceViolation></NonSupersedenceViolations><SupersedesViolations Count=\"0\"/><DependancyViolations Count=\"0\"/><RequirementViolations Count=\"0\"/><ConflictViolations Count=\"0\"/><CompliantRules Count=\"1\"><CompliantRule><RuleLogicalName>DTRule_7f267e7a-a359-42ba-b31d-fe469086675d</RuleLogicalName><RuleName>DTRule_7f267e7a-a359-42ba-b31d-fe469086675d</RuleName><RuleDescription/></CompliantRule></CompliantRules><ModelViolations Count=\"0\" SuppressedCount=\"0\" MaxSeverity=\"None\"/><DiscoveryViolations SuppressedCount=\"0\" MaxSeverity=\"None\" Count=\"0\"/><ReferencedConfigurationItems MaxOverallSeverity=\"None\" TotalConflicts=\"0\" TotalConstraintViolations=\"0\" TotalDiscoveryViolations=\"0\" TotalModelViolations=\"0\" TotalEnforcements=\"0\" TotalSuppressionCount=\"0\"/><BaseConfigurationItems/></ConfigurationItemReport>";
	ErrorCode = 0;
	EstimatedInstallTime = 0;
	EvaluationState = 1;
	FullName = "Learningpoint_OfficeTemplates_9.2.1_Int";
	Id = "ScopeId_6A346064-BA31-4989-8165-36BB08CF245D/DEP_bbd577cc-cffb-4d08-abab-5432f669a669";
	InstallState = "Installed";
	LastEvalTime = "20180823075852.000000+000";
	MaxExecuteTime = 70;
	Name = "Learningpoint_OfficeTemplates_9.2.1_Int";
	PercentComplete = 0;
	PostInstallAction = "ForceReboot";
	RequiresUserInteraction = TRUE;
	ResolvedState = "None";
	RetriesRemaining = 10;
	Revision = "4";
	SupersessionState = "Superseded";
	Type = 1;
}, 
instance of CCM_AppDeploymentType
{
	AllowedActions = {};
	ApplicabilityState = "NotApplicable";
	ConfigureState = "NotNeeded";
	ContentSize = 741;
	DeploymentReport = "<ConfigurationItemReport AuthoringScope=\"ScopeId_6A346064-BA31-4989-8165-36BB08CF245D\" LogicalName=\"DEP_d97b7654-cd9e-47fd-9d18-7f8e1022a951\" Version=\"3\" Type=\"Deployment Type\" ComputerName=\"5CG60800TBC0FF\" CIComplianceState=\"Installed\" CIDesiredState=\"None\" CIApplicablityState=\"NotApplicable\" CISeverity=\"None\" CIConfigureState=\"NotNeeded\" TotalConstraintViolations=\"0\" TotalModelViolations=\"0\" TotalSuppressionCount=\"0\" TotalEnforcements=\"0\" MaxOverallSeverity=\"None\" TotalConflicts=\"0\" TotalDependancyViolations=\"0\" TotalSupersedesViolations=\"0\" TotalNonSupersedenceViolations=\"1\" TotalCompliantCount=\"1\" SupersessionState=\"Superseded\" TotalRequirementsCount=\"0\" TotalDiscoveryViolations=\"0\"><CIProperties><Name>LearningP_TCOutlookSign_2.6.0_Eng</Name><Description/></CIProperties><NonSupersedenceViolations Count=\"1\"><NonSupersedenceViolation><RuleLogicalName>NonSupersedence</RuleLogicalName><RuleName>NonSupersedence</RuleName><RuleDescription/><ReferencedCI AuthoringScope=\"ScopeId_6A346064-BA31-4989-8165-36BB08CF245D\" LogicalName=\"DEP_f2fbdf7b-47ca-4419-9200-890827a50c8c\" Version=\"6\"/><ContributingRules ConflictCode=\"0\"><ContributingRule AuthoringScope=\"ScopeId_6A346064-BA31-4989-8165-36BB08CF245D\" LogicalName=\"RequiredAPP_14f19cb2-ca3c-4ed6-9052-532849597eed\" Version=\"8\"><RuleDisplayName>ID-127FB02A-2AA3-42D0-B3E4-025B6FF67A3C</RuleDisplayName><RuleName>ID-127FB02A-2AA3-42D0-B3E4-025B6FF67A3C</RuleName><RuleDescription/><ReferencedCI AuthoringScope=\"ScopeId_6A346064-BA31-4989-8165-36BB08CF245D\" LogicalName=\"DEP_f2fbdf7b-47ca-4419-9200-890827a50c8c\" Version=\"6\"/><ReferencedCI AuthoringScope=\"ScopeId_6A346064-BA31-4989-8165-36BB08CF245D\" LogicalName=\"APP_14f19cb2-ca3c-4ed6-9052-532849597eed\" Version=\"8\"/></ContributingRule></ContributingRules></NonSupersedenceViolation></NonSupersedenceViolations><SupersedesViolations Count=\"0\"/><DependancyViolations Count=\"0\"/><RequirementViolations Count=\"0\"/><ConflictViolations Count=\"0\"/><CompliantRules Count=\"1\"><CompliantRule><RuleLogicalName>DTRule_0b733502-0e67-45b3-8136-97a0c4c1382b</RuleLogicalName><RuleName>DTRule_0b733502-0e67-45b3-8136-97a0c4c1382b</RuleName><RuleDescription/></CompliantRule></CompliantRules><ModelViolations Count=\"0\" SuppressedCount=\"0\" MaxSeverity=\"None\"/><DiscoveryViolations SuppressedCount=\"0\" MaxSeverity=\"None\" Count=\"0\"/><ReferencedConfigurationItems MaxOverallSeverity=\"None\" TotalConflicts=\"0\" TotalConstraintViolations=\"0\" TotalDiscoveryViolations=\"0\" TotalModelViolations=\"0\" TotalEnforcements=\"0\" TotalSuppressionCount=\"0\"/><BaseConfigurationItems/></ConfigurationItemReport>";
	ErrorCode = 0;
	EstimatedInstallTime = 0;
	EvaluationState = 1;
	FullName = "LearningP_TCOutlookSign_2.6.0_Eng";
	Id = "ScopeId_6A346064-BA31-4989-8165-36BB08CF245D/DEP_d97b7654-cd9e-47fd-9d18-7f8e1022a951";
	InstallState = "Installed";
	LastEvalTime = "20180823075852.000000+000";
	MaxExecuteTime = 30;
	Name = "LearningP_TCOutlookSign_2.6.0_Eng";
	PercentComplete = 0;
	PostInstallAction = "BasedOnExitCode";
	RequiresUserInteraction = FALSE;
	ResolvedState = "None";
	RetriesRemaining = 10;
	Revision = "3";
	SupersessionState = "Superseded";
	Type = 1;
}, 
instance of CCM_AppDeploymentType
{
	AllowedActions = {"Install", "Uninstall"};
	ApplicabilityState = "Applicable";
	ConfigureState = "NotNeeded";
	ContentSize = 155983;
	DeploymentReport = "<ConfigurationItemReport AuthoringScope=\"ScopeId_6A346064-BA31-4989-8165-36BB08CF245D\" LogicalName=\"DEP_48ab54e6-a760-4d9b-a461-479c578f26a9\" Version=\"5\" Type=\"Deployment Type\" ComputerName=\"5CG60800TBC0FF\" CIComplianceState=\"NotInstalled\" CIDesiredState=\"Available\" CIApplicablityState=\"Applicable\" CISeverity=\"None\" CIConfigureState=\"NotNeeded\" TotalConstraintViolations=\"0\" TotalModelViolations=\"0\" TotalSuppressionCount=\"0\" TotalEnforcements=\"0\" MaxOverallSeverity=\"None\" TotalConflicts=\"0\" TotalDependancyViolations=\"0\" TotalSupersedesViolations=\"0\" TotalNonSupersedenceViolations=\"0\" TotalCompliantCount=\"1\" SupersessionState=\"None\" TotalRequirementsCount=\"0\" TotalDiscoveryViolations=\"0\"><CIProperties><Name>Learningpoint_TCOfficeTemplates_10.3_Int</Name><Description/></CIProperties><NonSupersedenceViolations Count=\"0\"/><SupersedesViolations Count=\"0\"/><DependancyViolations Count=\"0\"/><RequirementViolations Count=\"0\"/><ConflictViolations Count=\"0\"/><CompliantRules Count=\"1\"><CompliantRule><RuleLogicalName>NonSupersedence</RuleLogicalName><RuleName>NonSupersedence</RuleName><RuleDescription/></CompliantRule></CompliantRules><ModelViolations Count=\"0\" SuppressedCount=\"0\" MaxSeverity=\"None\"/><DiscoveryViolations SuppressedCount=\"0\" MaxSeverity=\"None\" Count=\"0\"/><ReferencedConfigurationItems MaxOverallSeverity=\"None\" TotalConflicts=\"0\" TotalConstraintViolations=\"0\" TotalDiscoveryViolations=\"0\" TotalModelViolations=\"0\" TotalEnforcements=\"0\" TotalSuppressionCount=\"0\"/><BaseConfigurationItems/></ConfigurationItemReport>";
	ErrorCode = 0;
	EstimatedInstallTime = 0;
	EvaluationState = 6;
	FullName = "Learningpoint_TCOfficeTemplates_10.3_Int";
	Id = "ScopeId_6A346064-BA31-4989-8165-36BB08CF245D/DEP_48ab54e6-a760-4d9b-a461-479c578f26a9";
	InstallState = "NotInstalled";
	LastEvalTime = "20180823075852.000000+000";
	MaxExecuteTime = 60;
	Name = "Learningpoint_TCOfficeTemplates_10.3_Int";
	PercentComplete = 0;
	PostInstallAction = "BasedOnExitCode";
	RequiresUserInteraction = FALSE;
	ResolvedState = "Available";
	RetriesRemaining = 10;
	Revision = "5";
	SupersessionState = "None";
	Type = 1;
}};
